Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Datetime,,,,,
2025-05-27 13:30:00+00:00,458.95001220703125,460.20001220703125,456.114990234375,456.4800109863281,0
2025-05-27 13:35:00+00:00,457.6449890136719,459.0450134277344,457.4324035644531,459.010009765625,303600
2025-05-27 13:40:00+00:00,457.2099914550781,458.0,456.9100036621094,457.6499938964844,224784
2025-05-27 13:45:00+00:00,457.6099853515625,457.92999267578125,457.04998779296875,457.1199951171875,213648
2025-05-27 13:50:00+00:00,457.0199890136719,458.2998962402344,456.9150085449219,457.6099853515625,304502
2025-05-27 13:55:00+00:00,457.3699951171875,457.6099853515625,456.95001220703125,456.95001220703125,209438
2025-05-27 14:00:00+00:00,458.0199890136719,458.54998779296875,457.5199890136719,457.5799865722656,291186
2025-05-27 14:05:00+00:00,458.427490234375,458.42999267578125,457.5199890136719,458.0849914550781,194935
2025-05-27 14:10:00+00:00,458.3500061035156,458.989990234375,458.25,458.4200134277344,221166
2025-05-27 14:15:00+00:00,458.61920166015625,459.1000061035156,458.239990234375,458.3800048828125,190708
2025-05-27 14:20:00+00:00,457.92999267578125,458.5799865722656,457.80999755859375,458.5799865722656,220845
2025-05-27 14:25:00+00:00,457.9700012207031,458.0257873535156,457.6000061035156,457.92498779296875,202778
2025-05-27 14:30:00+00:00,458.239990234375,458.5400085449219,457.8999938964844,457.989990234375,201786
2025-05-27 14:35:00+00:00,457.68499755859375,458.30999755859375,457.3500061035156,458.2449951171875,135897
2025-05-27 14:40:00+00:00,457.5299987792969,457.9964904785156,457.3299865722656,457.7250061035156,150175
2025-05-27 14:45:00+00:00,457.3999938964844,457.79998779296875,457.3800048828125,457.4999084472656,119304
2025-05-27 14:50:00+00:00,457.5450134277344,457.989990234375,457.3699951171875,457.3699951171875,126173
2025-05-27 14:55:00+00:00,457.1199951171875,457.79998779296875,456.9801025390625,457.5350036621094,168795
2025-05-27 15:00:00+00:00,457.32000732421875,457.5400085449219,457.1099853515625,457.114990234375,102759
2025-05-27 15:05:00+00:00,457.3349914550781,457.5299987792969,457.0299987792969,457.3599853515625,150654
2025-05-27 15:10:00+00:00,457.29998779296875,457.6000061035156,457.1099853515625,457.2149963378906,105880
2025-05-27 15:15:00+00:00,457.35430908203125,457.3988952636719,457.0199890136719,457.2699890136719,125401
2025-05-27 15:20:00+00:00,457.54998779296875,457.57501220703125,457.2157897949219,457.3500061035156,91504
2025-05-27 15:25:00+00:00,457.8771057128906,458.1300048828125,457.40399169921875,457.55999755859375,160121
2025-05-27 15:30:00+00:00,457.8299865722656,458.1400146484375,457.5799865722656,457.8500061035156,885563
2025-05-27 15:35:00+00:00,457.44000244140625,458.0581970214844,457.3450012207031,457.8280944824219,100956
2025-05-27 15:40:00+00:00,458.0150146484375,458.0400085449219,457.2149963378906,457.4150085449219,127281
2025-05-27 15:45:00+00:00,458.30999755859375,458.3399963378906,457.8800048828125,458.0199890136719,134102
2025-05-27 15:50:00+00:00,458.43499755859375,458.510009765625,458.20001220703125,458.3399963378906,127505
2025-05-27 15:55:00+00:00,458.3599853515625,458.5199890136719,458.0,458.4100036621094,140131
2025-05-27 16:00:00+00:00,458.510009765625,458.5400085449219,458.2049865722656,458.3399963378906,135755
2025-05-27 16:05:00+00:00,458.3900146484375,458.6296081542969,458.22979736328125,458.4750061035156,114547
2025-05-27 16:10:00+00:00,458.4700012207031,458.6400146484375,458.29998779296875,458.3299865722656,97829
2025-05-27 16:15:00+00:00,458.4200134277344,458.8800048828125,458.4200134277344,458.4375,199057
2025-05-27 16:20:00+00:00,458.4200134277344,458.489990234375,458.30999755859375,458.42498779296875,233983
2025-05-27 16:25:00+00:00,458.2799987792969,458.6600036621094,458.2300109863281,458.4700012207031,123273
